Run  RI  Mean      95% CI      SD        Best    % Correct 
1    0   14.14     0.465615    3.35959   24      42.1053 %
1    1   25.335    0.144577    1.04318   28      49.1228 %
1    2   28.18     0.176712    1.27504   30      52.6316 %
1    3   31.35     0.129409    0.933734  32      56.1404 %
1    4   31.54     0.29403     2.12153   33      57.8947 %
1    5   32.595    0.239082    1.72507   34      59.6491 %
1    6   33.34     0.365612    2.63803   34      59.6491 %
1    7   33.59     0.241928    1.7456    34      59.6491 %
1    8   33.3      0.312848    2.25732   34      59.6491 %
1    9   33.56     0.272494    1.96615   34      59.6491 %
1    10  33.545    0.249629    1.80117   34      59.6491 %
1    11  33.645    0.226135    1.63165   34      59.6491 %
1    12  33.635    0.236272    1.70479   34      59.6491 %
1    13  33.615    0.249582    1.80083   34      59.6491 %
1    14  33.65     0.186796    1.34781   34      59.6491 %
1    15  33.17     0.382809    2.76211   34      59.6491 %
1    16  33.63     0.255557    1.84394   34      59.6491 %
1    17  33.635    0.215773    1.55689   34      59.6491 %
1    18  33.635    0.244306    1.76276   34      59.6491 %
1    19  33.645    0.194466    1.40315   34      59.6491 %
1    20  33.605    0.251209    1.81257   34      59.6491 %
1    21  33.41     0.29838     2.15292   34      59.6491 %
1    22  33.445    0.276383    1.99421   34      59.6491 %
1    23  33.74     0.194636    1.40437   34      59.6491 %
1    24  33.74     0.169735    1.2247    34      59.6491 %
1    25  33.81     0.123016    0.887603  34      59.6491 %
1    26  33.55     0.28056     2.02435   34      59.6491 %
1    27  33.555    0.259822    1.87471   34      59.6491 %
1    28  33.565    0.23023     1.6612    34      59.6491 %
1    29  33.915    0.0842598   0.607966  34      59.6491 %
1    30  33.635    0.233808    1.68701   34      59.6491 %
1    31  33.44     0.337955    2.43847   34      59.6491 %
1    32  33.445    0.310587    2.241     34      59.6491 %
1    33  33.665    0.244345    1.76304   34      59.6491 %
1    34  33.425    0.327452    2.36269   34      59.6491 %
1    35  33.225    0.381123    2.74994   34      59.6491 %
1    36  33.445    0.314908    2.27218   34      59.6491 %
1    37  33.405    0.344309    2.48432   34      59.6491 %
1    38  33.38     0.344158    2.48323   34      59.6491 %
1    39  33.44     0.303337    2.18869   34      59.6491 %
1    40  33.61     0.236113    1.70365   34      59.6491 %
1    41  33.76     0.168594    1.21647   34      59.6491 %
1    42  33.615    0.246469    1.77837   34      59.6491 %
1    43  33.225    0.383395    2.76634   34      59.6491 %
1    44  33.625    0.268496    1.9373    34      59.6491 %
1    45  33.635    0.23668     1.70773   34      59.6491 %
1    46  33.755    0.161732    1.16695   34      59.6491 %
1    47  33.66     0.238412    1.72023   34      59.6491 %
1    48  33.4      0.367077    2.6486    34      59.6491 %
1    49  33.585    0.273427    1.97288   34      59.6491 %
1    50  33.49     0.265442    1.91527   34      59.6491 %
1    51  33.615    0.25074     1.80918   34      59.6491 %
1    52  33.35     0.341113    2.46126   34      59.6491 %
1    53  33.43     0.340195    2.45463   34      59.6491 %
1    54  33.505    0.294081    2.12191   34      59.6491 %
1    55  33.5      0.315       2.27285   34      59.6491 %
1    56  33.47     0.327885    2.36582   34      59.6491 %
1    57  33.255    0.363376    2.6219    34      59.6491 %
1    58  33.215    0.39735     2.86703   34      59.6491 %
1    59  33.67     0.238278    1.71927   34      59.6491 %
1    60  33.455    0.352263    2.54171   34      59.6491 %
1    61  33.42     0.321779    2.32176   34      59.6491 %
1    62  33.505    0.280301    2.02248   34      59.6491 %
1    63  33.775    0.137851    0.994646  34      59.6491 %
1    64  33.475    0.291092    2.10034   34      59.6491 %
1    65  33.7      0.226179    1.63197   34      59.6491 %
1    66  33.56     0.274962    1.98396   34      59.6491 %
1    67  33.705    0.235297    1.69776   34      59.6491 %
1    68  33.535    0.264673    1.90971   34      59.6491 %
1    69  33.42     0.325062    2.34544   34      59.6491 %
1    70  33.57     0.22894     1.65189   34      59.6491 %
1    71  33.5      0.304404    2.19639   34      59.6491 %
1    72  33.48     0.290768    2.098     34      59.6491 %
1    73  33.67     0.225371    1.62614   34      59.6491 %
1    74  33.67     0.236652    1.70754   34      59.6491 %
1    75  33.695    0.228386    1.64789   34      59.6491 %
1    76  33.73     0.204063    1.47239   34      59.6491 %
1    77  33.52     0.266158    1.92043   34      59.6491 %
1    78  33.57     0.282193    2.03613   34      59.6491 %
1    79  33.61     0.263545    1.90157   34      59.6491 %
1    80  33.415    0.343798    2.48063   34      59.6491 %
1    81  33.46     0.31249     2.25473   34      59.6491 %
1    82  33.585    0.296135    2.13673   34      59.6491 %
1    83  33.105    0.458167    3.30585   34      59.6491 %
1    84  33.445    0.361699    2.6098    34      59.6491 %
1    85  33.555    0.279163    2.01426   34      59.6491 %
1    86  33.675    0.275768    1.98977   34      59.6491 %
1    87  33.41     0.327968    2.36641   34      59.6491 %
1    88  33.605    0.309404    2.23246   34      59.6491 %
1    89  33.575    0.267416    1.92951   34      59.6491 %
1    90  33.105    0.469405    3.38694   34      59.6491 %
1    91  33.78     0.194596    1.40409   34      59.6491 %
1    92  33.62     0.26854     1.93762   34      59.6491 %
1    93  33.685    0.209601    1.51235   34      59.6491 %
1    94  33.64     0.240267    1.73362   34      59.6491 %
1    95  33.685    0.189784    1.36936   34      59.6491 %
1    96  33.455    0.278158    2.00702   34      59.6491 %
1    97  33.81     0.134987    0.973983  34      59.6491 %
1    98  33.48     0.321959    2.32305   34      59.6491 %
1    99  33.515    0.290442    2.09565   34      59.6491 %
1    100 33.355    0.364676    2.63127   34      59.6491 %
1    101 33.48     0.293741    2.11945   34      59.6491 %
1    102 33.48     0.296683    2.14068   34      59.6491 %
1    103 33.675    0.238613    1.72168   34      59.6491 %
1    104 33.76     0.198564    1.43271   34      59.6491 %
1    105 33.48     0.33489     2.41636   34      59.6491 %
1    106 33.52     0.280289    2.02239   34      59.6491 %
1    107 33.49     0.334899    2.41642   34      59.6491 %
1    108 33.565    0.257913    1.86094   34      59.6491 %
1    109 33.385    0.372734    2.68941   34      59.6491 %
1    110 33.105    0.44643     3.22116   34      59.6491 %
1    111 33.2      0.386545    2.78907   34      59.6491 %
1    112 33.64     0.208892    1.50724   34      59.6491 %
1    113 33.28     0.399599    2.88326   34      59.6491 %
1    114 33.48     0.300883    2.17098   34      59.6491 %
1    115 33.67     0.213042    1.53718   34      59.6491 %
1    116 33.455    0.34056     2.45727   34      59.6491 %
1    117 33.485    0.324056    2.33819   34      59.6491 %
1    118 33.465    0.324621    2.34227   34      59.6491 %
1    119 33.295    0.360121    2.59841   34      59.6491 %
1    120 33.44     0.322761    2.32884   34      59.6491 %
1    121 33.54     0.263563    1.90171   34      59.6491 %
1    122 33.41     0.358076    2.58366   34      59.6491 %
1    123 33.63     0.236326    1.70518   34      59.6491 %
1    124 33.815    0.135478    0.977524  34      59.6491 %
1    125 33.52     0.280633    2.02487   34      59.6491 %
1    126 33.445    0.341098    2.46115   34      59.6491 %
1    127 33.67     0.230872    1.66583   34      59.6491 %
1    128 33.62     0.290303    2.09465   34      59.6491 %
1    129 33.455    0.347573    2.50787   34      59.6491 %
1    130 33.625    0.256735    1.85244   34      59.6491 %
1    131 33.31     0.424484    3.06281   34      59.6491 %
1    132 33.73     0.207348    1.49609   34      59.6491 %
1    133 33.795    0.14919     1.07646   34      59.6491 %
1    134 33.8      0.191517    1.38186   34      59.6491 %
1    135 33.695    0.227963    1.64484   34      59.6491 %
1    136 33.505    0.297021    2.14311   34      59.6491 %
1    137 33.625    0.236378    1.70556   34      59.6491 %
1    138 33.58     0.298111    2.15098   34      59.6491 %
1    139 33.625    0.235969    1.70261   34      59.6491 %
1    140 33.585    0.27763     2.00321   34      59.6491 %
1    141 33.625    0.289263    2.08714   34      59.6491 %
1    142 33.685    0.261997    1.89041   34      59.6491 %
1    143 33.575    0.235969    1.70261   34      59.6491 %
1    144 33.51     0.343437    2.47802   34      59.6491 %
1    145 33.38     0.345278    2.49131   34      59.6491 %
1    146 33.69     0.257468    1.85773   34      59.6491 %
1    147 33.715    0.229726    1.65756   34      59.6491 %
1    148 33.7      0.232907    1.68051   34      59.6491 %
1    149 33.475    0.324044    2.3381    34      59.6491 %
1    150 33.74     0.218469    1.57633   34      59.6491 %
1    151 33.465    0.327581    2.36362   34      59.6491 %
